mode,threshold,precision,recall,accuracy,f1,fpr,tpr,n_pos,n_neg
scanner,0.925,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.93,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.935,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.94,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.945,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.95,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.955,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.96,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.965,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.97,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.975,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.98,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.985,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.99,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,0.995,0.0,0.0,0.5,0.0,0.0,0.0,100,100
scanner,1.0,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.0,0.5,1.0,0.5,0.666667,1.0,1.0,100,100
fused,0.005,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.01,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.015,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.02,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.025,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.03,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.035,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.04,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.045,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.05,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.055,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.06,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.065,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.07,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.075,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.08,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.085,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.09,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.095,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.1,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.105,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.11,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.115,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.12,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.125,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.13,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.135,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.14,0.470899,0.89,0.445,0.615917,1.0,0.89,100,100
fused,0.145,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.15,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.155,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.16,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.165,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.17,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.175,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.18,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.185,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.19,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.195,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.2,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.205,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.21,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.215,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.22,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.225,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.23,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.235,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.24,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.245,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.25,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.255,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.26,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.265,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.27,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.275,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.28,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.285,0.5,0.89,0.5,0.640288,0.89,0.89,100,100
fused,0.29,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.295,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.3,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.305,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.31,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.315,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.32,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.325,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.33,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.335,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.34,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.345,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.35,0.8625,0.69,0.79,0.766667,0.11,0.69,100,100
fused,0.355,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.36,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.365,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.37,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.375,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.38,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.385,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.39,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.395,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.4,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.405,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.41,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.415,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.42,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.425,0.967742,0.3,0.645,0.458015,0.01,0.3,100,100
fused,0.43,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.435,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.44,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.445,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.45,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.455,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.46,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.465,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.47,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.475,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.48,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.485,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.49,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.495,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.5,1.0,0.24,0.62,0.387097,0.0,0.24,100,100
fused,0.505,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.51,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.515,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.52,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.525,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.53,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.535,1.0,0.15,0.575,0.26087,0.0,0.15,100,100
fused,0.54,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.545,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.55,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.555,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.56,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.565,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.57,1.0,0.14,0.57,0.245614,0.0,0.14,100,100
fused,0.575,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.58,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.585,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.59,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.595,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.6,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.605,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.61,1.0,0.13,0.565,0.230088,0.0,0.13,100,100
fused,0.615,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.62,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.625,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.63,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.635,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.64,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.645,1.0,0.1,0.55,0.181818,0.0,0.1,100,100
fused,0.65,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.655,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.66,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.665,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.67,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.675,1.0,0.05,0.525,0.095238,0.0,0.05,100,100
fused,0.68,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.685,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.69,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.695,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.7,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.705,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.71,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.715,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.72,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.725,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.73,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.735,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.74,1.0,0.04,0.52,0.076923,0.0,0.04,100,100
fused,0.745,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.75,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.755,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.76,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.765,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.77,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.775,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.78,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.785,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.79,1.0,0.01,0.505,0.019802,0.0,0.01,100,100
fused,0.795,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.8,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.805,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.81,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.815,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.82,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.825,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.83,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.835,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.84,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.845,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.85,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.855,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.86,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.865,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.87,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.875,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.88,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.885,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.89,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.895,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.9,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.905,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.91,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.915,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.92,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.925,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.93,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.935,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.94,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.945,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.95,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.955,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.96,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.965,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.97,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.975,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.98,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.985,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.99,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,0.995,0.0,0.0,0.5,0.0,0.0,0.0,100,100
fused,1.0,0.0,0.0,0.5,0.0,0.0,0.0,100,100
