id,row_index,label,phishing_prob,phishing_prob_cal,model_id,dataset
9854,9854,0,0.9992461204528809,0.910209059715271,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9855,9855,0,2.3743152269162238e-05,0.0378929078578949,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9856,9856,1,0.9999765753746033,0.9694553017616272,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9857,9857,0,0.9977343082427979,0.8744004964828491,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9858,9858,1,0.9999687671661377,0.9665398001670837,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9859,9859,1,0.9999704957008362,0.9674902558326721,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9860,9860,1,0.9294747114181519,0.6782016754150391,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9861,9861,1,0.9999066591262817,0.9550700783729553,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9862,9862,1,0.9999874234199524,0.9736907482147217,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9863,9863,1,0.9999879598617554,0.972769558429718,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9864,9864,1,0.9999776482582092,0.9695802330970764,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9865,9865,1,0.9999867677688599,0.9734079837799072,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9866,9866,0,0.006565792486071587,0.1876915842294693,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9867,9867,0,1.857316237874329e-05,0.03710369020700455,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9868,9868,0,0.006455082446336746,0.16655150055885315,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9869,9869,1,0.9999814629554749,0.9718977808952332,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9870,9870,1,0.9999873042106628,0.973620593547821,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9871,9871,0,1.0672379175957758e-05,0.03055964782834053,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9872,9872,1,0.9999822378158569,0.9716387987136841,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9873,9873,0,0.0007186610600911081,0.10827513039112091,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9874,9874,1,0.9999819397926331,0.9719287157058716,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9875,9875,0,1.7486721844761632e-05,0.03679502755403519,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9876,9876,1,0.9999878406524658,0.9738842844963074,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9877,9877,0,0.3476416766643524,0.488002747297287,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9878,9878,0,0.0007775523117743433,0.10291296243667603,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9879,9879,1,0.9999861717224121,0.9733936190605164,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9880,9880,0,3.977596134063788e-05,0.04482118412852287,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9881,9881,0,1.1921102668566164e-05,0.03093061037361622,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9882,9882,1,0.9999828934669495,0.9717080593109131,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9883,9883,1,0.9999843835830688,0.9722853899002075,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9884,9884,1,0.9999827742576599,0.9720181822776794,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9885,9885,1,0.9999874830245972,0.9731300473213196,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9886,9886,1,0.9999861121177673,0.9738094806671143,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9887,9887,1,0.9998489022254944,0.9414523243904114,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9888,9888,0,2.670355752343312e-05,0.036163151264190674,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9889,9889,1,0.9968747496604919,0.8695926666259766,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9890,9890,1,0.9999819397926331,0.9720814228057861,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9891,9891,1,0.9999554753303528,0.9631457328796387,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9892,9892,1,0.9999838471412659,0.9726026654243469,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9893,9893,0,0.9994877576828003,0.9227436184883118,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9894,9894,1,0.9999708533287048,0.9679059386253357,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9895,9895,1,0.9999872446060181,0.9738594889640808,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9896,9896,0,0.0035889651626348495,0.1740586757659912,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9897,9897,0,0.0019889329560101032,0.1598653495311737,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9898,9898,0,0.00041981766116805375,0.10265029966831207,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9899,9899,0,1.8649929188541137e-05,0.03580189123749733,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9900,9900,0,0.6522722244262695,0.5943731069564819,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9901,9901,0,0.00011945742153329775,0.057386793196201324,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9902,9902,0,1.1129267477372196e-05,0.031468465924263,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9903,9903,0,0.47716161608695984,0.5007936954498291,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9904,9904,1,0.9934493899345398,0.8380765318870544,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9905,9905,1,0.9616086483001709,0.6842833757400513,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9906,9906,1,0.9999871850013733,0.9737129807472229,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9907,9907,1,0.9999841451644897,0.9721041321754456,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9908,9908,1,0.9999741315841675,0.9675893187522888,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9909,9909,0,1.1335551789670717e-05,0.029785361140966415,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9910,9910,1,0.9999745488166809,0.9684064388275146,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9911,9911,1,0.999987781047821,0.9739983677864075,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9912,9912,1,0.9999875426292419,0.9738986492156982,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9913,9913,1,0.9999873042106628,0.9737966060638428,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9914,9914,1,0.9999879598617554,0.9738072156906128,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9915,9915,1,0.9999855160713196,0.9723149538040161,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9916,9916,1,0.9999831318855286,0.9727343916893005,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9917,9917,1,0.2555438280105591,0.4150094985961914,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9918,9918,0,1.2939353837282397e-05,0.030900578945875168,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9919,9919,0,0.9999459981918335,0.9617226123809814,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9920,9920,1,0.9999876618385315,0.9739960432052612,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9921,9921,1,0.9999882578849792,0.9736657738685608,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9922,9922,0,0.9822326898574829,0.7573376893997192,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9923,9923,1,0.007387531455606222,0.1692497283220291,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9924,9924,1,0.9984254837036133,0.891625702381134,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9925,9925,0,2.651893737493083e-05,0.04372358322143555,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9926,9926,0,2.1779404050903395e-05,0.03658889979124069,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9927,9927,0,6.677368219243363e-05,0.05374497175216675,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9928,9928,0,0.00032338761957362294,0.07295926660299301,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9929,9929,0,2.783106901915744e-05,0.04556318745017052,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9930,9930,1,0.9999867677688599,0.9733795523643494,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9931,9931,1,0.9994747638702393,0.9229870438575745,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9932,9932,0,3.663247844087891e-05,0.046066299080848694,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9933,9933,1,0.9999878406524658,0.9743002653121948,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9934,9934,1,0.9999827742576599,0.9725338220596313,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9935,9935,0,0.00021084478066768497,0.07169198989868164,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9936,9936,1,0.9999824166297913,0.9719749093055725,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9937,9937,0,3.345080040162429e-05,0.039255451411008835,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9938,9938,0,1.4839042705716565e-05,0.03616432473063469,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9939,9939,1,0.9999875426292419,0.9736019968986511,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9940,9940,0,3.2881725928746164e-05,0.04495410993695259,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9941,9941,1,0.9999855160713196,0.9728348851203918,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9942,9942,1,0.9999781250953674,0.9706931114196777,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9943,9943,1,0.9998911023139954,0.9523004293441772,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9944,9944,0,1.5148935744946357e-05,0.03095032460987568,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9945,9945,1,0.9999759793281555,0.9693225622177124,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9946,9946,0,9.763568959897384e-05,0.058320410549640656,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9947,9947,0,0.9999449849128723,0.9610305428504944,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9948,9948,0,1.8829581676982343e-05,0.039467744529247284,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9949,9949,1,0.9999862313270569,0.9731336236000061,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9950,9950,0,1.9009446987183765e-05,0.035947535187006,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9951,9951,1,0.9999860525131226,0.9730220437049866,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9952,9952,0,1.892705768113956e-05,0.03593999892473221,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9953,9953,1,0.9999831318855286,0.9725411534309387,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9954,9954,1,0.9999890327453613,0.9744265675544739,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9955,9955,0,2.2045614969101734e-05,0.03991061821579933,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9956,9956,1,0.9999045729637146,0.952277660369873,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9957,9957,1,0.9999745488166809,0.9684630036354065,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9958,9958,1,0.9999879598617554,0.9730648994445801,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9959,9959,1,0.9999796748161316,0.9710621237754822,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9960,9960,1,0.9999839067459106,0.9724940657615662,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9961,9961,1,0.999985933303833,0.9737021327018738,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9962,9962,0,1.7747179299476556e-05,0.037402454763650894,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9963,9963,0,2.9897595595684834e-05,0.04441677778959274,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9964,9964,0,1.5148935744946357e-05,0.03095032460987568,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9965,9965,1,0.0012611005222424865,0.1286199390888214,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9966,9966,1,0.9999836087226868,0.9728644490242004,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9967,9967,0,0.0007285577012225986,0.12149152159690857,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9968,9968,1,0.9999879598617554,0.9740031957626343,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9969,9969,1,0.9999843239784241,0.9730075597763062,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9970,9970,1,0.9999867677688599,0.9739394187927246,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9971,9971,1,0.7625734806060791,0.58924400806427,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9972,9972,0,0.04867791756987572,0.31020671129226685,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9973,9973,1,0.9999591708183289,0.9637457728385925,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9974,9974,0,7.846340304240584e-05,0.061258286237716675,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9975,9975,1,0.0012611005222424865,0.1286199390888214,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9976,9976,1,0.999988853931427,0.9738638997077942,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9977,9977,1,0.9999879002571106,0.9740736484527588,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9978,9978,0,9.387033969687764e-06,0.028905194252729416,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9979,9979,1,0.999984085559845,0.9728291630744934,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9980,9980,1,0.0008491336484439671,0.09930017590522766,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9981,9981,1,0.9999881386756897,0.9736570715904236,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9982,9982,1,0.9999647736549377,0.9656261801719666,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9983,9983,1,0.9999827742576599,0.9724430441856384,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9984,9984,1,0.9999768733978271,0.9688788652420044,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9985,9985,1,0.9999858140945435,0.9716858267784119,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9986,9986,1,0.9999865889549255,0.9730928540229797,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9987,9987,1,0.9999418258666992,0.9579521417617798,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9988,9988,1,0.9999776482582092,0.9704669713973999,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9989,9989,0,0.00023233782849274576,0.08326919376850128,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9990,9990,1,0.9998313784599304,0.9419163465499878,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9991,9991,0,5.2548275562003255e-05,0.05253708362579346,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9992,9992,1,0.9999704957008362,0.9676893353462219,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9993,9993,1,0.9999880194664001,0.973202109336853,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9994,9994,0,0.9999653697013855,0.9662204384803772,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9995,9995,1,0.9999746680259705,0.9684985876083374,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9996,9996,1,0.9999841451644897,0.9724434018135071,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9997,9997,0,0.0004746349877677858,0.08276907354593277,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9998,9998,0,0.0004746349877677858,0.08276907354593277,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
9999,9999,0,0.00022667250595986843,0.07050683349370956,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10000,10000,0,0.21459192037582397,0.4228696823120117,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10001,10001,0,0.0004430820990819484,0.08675745129585266,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10002,10002,1,0.9999887347221375,0.9744237661361694,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10003,10003,0,0.00021304989058990031,0.0691656544804573,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10004,10004,1,0.9999871253967285,0.9736998081207275,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10005,10005,1,0.999988853931427,0.9738273024559021,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10006,10006,0,9.57310930971289e-06,0.03085384890437126,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10007,10007,0,2.1680973077309318e-05,0.03893323615193367,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10008,10008,1,0.9999628663063049,0.9650734663009644,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10009,10009,0,0.9998654723167419,0.9465767741203308,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10010,10010,0,0.00010673579527065158,0.0635177344083786,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10011,10011,0,2.1503370589925908e-05,0.03687790036201477,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10012,10012,0,1.873697510745842e-05,0.035765886306762695,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10013,10013,1,0.9999588131904602,0.9629970788955688,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10014,10014,1,0.9997079372406006,0.9344583749771118,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10015,10015,0,0.00013386156933847815,0.06271747499704361,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10016,10016,1,0.9999843835830688,0.9726398587226868,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10017,10017,1,0.9998659491539001,0.947496235370636,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10018,10018,1,0.99997878074646,0.9696863293647766,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10019,10019,0,0.0009998251916840672,0.12206266820430756,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10020,10020,1,0.9999836683273315,0.9718896150588989,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10021,10021,0,0.9722110033035278,0.7332823276519775,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10022,10022,1,0.0012611005222424865,0.1286199390888214,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10023,10023,0,1.7845886759459972e-05,0.03540067747235298,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10024,10024,1,0.9823597073554993,0.7497054934501648,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10025,10025,0,0.00016898477042559534,0.06815977394580841,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10026,10026,0,0.00012083390902262181,0.057810552418231964,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10027,10027,1,0.9993913173675537,0.9118344187736511,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10028,10028,0,1.798854827939067e-05,0.03891512006521225,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10029,10029,0,3.618303526309319e-05,0.04460977017879486,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10030,10030,0,2.0243958715582266e-05,0.03871363028883934,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10031,10031,0,0.9999123811721802,0.9554917216300964,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10032,10032,0,0.00010749725333880633,0.06024520844221115,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10033,10033,0,2.796778608171735e-05,0.04295453429222107,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10034,10034,1,0.9999867081642151,0.9733824133872986,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10035,10035,1,0.9988457560539246,0.9013997912406921,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10036,10036,1,0.9999861717224121,0.9732447266578674,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10037,10037,0,0.00015383967547677457,0.06586688756942749,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10038,10038,1,0.9999663233757019,0.9660278558731079,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10039,10039,1,0.9989056587219238,0.8817830681800842,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10040,10040,0,0.001359897549264133,0.1165548712015152,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10041,10041,0,0.0001858232863014564,0.06475286185741425,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10042,10042,0,0.8950426578521729,0.6201853156089783,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10043,10043,0,0.0012088491348549724,0.14073598384857178,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10044,10044,0,6.837752152932808e-05,0.0485527478158474,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10045,10045,0,2.9032509701210074e-05,0.04150834679603577,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10046,10046,0,2.9156375603633933e-05,0.04273971915245056,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10047,10047,0,1.3968626262794714e-05,0.03456392139196396,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10048,10048,0,1.7103175196098164e-05,0.033366456627845764,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10049,10049,0,2.0021612726850435e-05,0.036558642983436584,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10050,10050,1,0.9999884963035583,0.9741933941841125,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10051,10051,1,0.9986920356750488,0.8883693218231201,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10052,10052,0,1.0051817298517562e-05,0.03084009699523449,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10053,10053,0,0.9157249927520752,0.6570659875869751,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10054,10054,0,0.9999874830245972,0.9740978479385376,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10055,10055,0,3.889169238391332e-05,0.04604175314307213,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10056,10056,1,0.9996950030326843,0.9345588088035583,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10057,10057,0,1.7963455320568755e-05,0.032379332929849625,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10058,10058,0,1.2614606021088548e-05,0.033165786415338516,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
10059,10059,1,0.9999826550483704,0.9722065329551697,cybersectony/phishing-email-detection-distilbert_v2.4.1,data\holdout\ceas08.csv
